"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Libya","LBY","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","317220000","70780000","125980000","-201280000","6200000","-576299999.9","262850000","-451273599.654362","-702581652.156492","-587736574.400142","-1089340260.37543","-744126662.801779","-391821735.945326","-326630705.630301","-16888867.8944498","119235407.173716","-176920553.658922","-97633681.2854538","97982197.0463219","125166197.303941","158911104.554973","91903803.1080736","99093118.9194453","58152864.1986836","-72624307.4611704","-88486065.3924703","-111721670.754033","-67915602.7333997","-127894074.619937","-128069471.477123","141000000","-133000000","145000000","143000000","357000000","1038000000","2064000000","4689000000","4111300000","1371000000","1784000000","0","1425000000","702000000","0","0","0","0","0","1000000","","",
"St. Lucia","LCA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","2998465.39057628","13000000","20600000","26000000","30900000","38200000","26500000","10000000","12000000","17000000","14518518.5185185","15000000","16444444.4444444","26629629.6296296","44785185.1851852","57744444.4444444","40940740.7407407","34162962.962963","32522222.2222222","32751851.8518519","18414814.8148148","47825925.9259259","83396296.2962963","83151851.8518519","53748148.1481481","58807407.4074074","51935414.8148148","106425925.925926","76520285.1851852","78233429.6296296","233934733.333333","271891074.074074","161210706.296296","146397591.111111","121296972.592593","96416427.7777778","75759324.8148148","83515042.2222222","65407444.2824859","152240176.107529","161613065.584917","89941452.0910667","45522200.8444974","72854168.1222874","35108511.0382553","",
"Latin America & Caribbean","LCN","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1432016508.79432","1773594311.33869","918606901.333","2245072899.20568","2042157447.25043","3033600991.31154","2112442418.34181","2977422960.62003","3990553333.08901","5284527068.66918","6450100935.34026","8726915555.56413","7001790000.02102","5485151666.51897","5074691797.15316","6438675758.84941","4824695112.96443","5393704912.63704","8582378891.13132","8324614488.77447","8491733520.19004","13186872977.9108","14657927225.6292","14981898664.409","29803911137.7126","30168276207.2908","48064360775.4944","73777089561.0102","85553163951.4185","104715393493.406","97255235966.143","78514760677.11","64689125955.3731","58027344605.2377","100821469439.346","81669847715.4024","116481714527.908","195789213465.839","222111630990.999","156454134630.951","234941005103.649","292613607843.216","296257819418.85","343499295040.146","277578767457.564","325724227983.486","220797576439.906","203987125784.987","209966725466.129","199210725043.651","163721634903.828","",
"Least developed countries: UN classification","LDC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","137629999.2","27819999.70068","129999984.43911","225809999.195316","219158909.974189","267086072.957929","499829102.145679","377712499.843743","542140768.566594","480023383.962825","503299503.925637","535168782.443821","347816130.619839","-40459839.5799286","167615115.354891","456045676.172473","192793847.118226","369993293.62707","590978090.844912","1198942550.56171","409294529.277216","1387191805.42614","1436598976.57855","1842731270.5449","1039646259.69077","1471941371.15804","1587056339.6127","2845083918.21835","3564371354.64011","5367235520.77193","3801745289.986","6069489261.36819","5943542373.81741","9368655490.91273","9176527859.97992","5879415237.58039","9126006536.461","12620970977.8214","18626408463.1463","15364771815.3582","18065568696.6922","23501038774.465","29905888739.1924","25305226206.0239","29540541698.8747","38592604828.1936","25970429549.3688","20977717723.0904","18419083074.237","19068584424.2691","21922780787.8455","",
"Low income","LIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","107039999.6","-7260000.1","64699999.7","147624999.5","149620499.276198","309053582.434761","395548472.650588","271803772.028444","466697121.815553","346094401.376609","318716145.021829","431105439.257772","107470188.582903","-156925237.454098","36447756.6500915","128015049.212354","-56137267.5129422","155813317.37136","341565952.636539","770848445.139089","300244394.655466","449070937.800242","860171765.286487","1061681474.92575","629043940.539205","247436256.609895","347135658.310685","1011554244.49449","1384678814.38204","1589467548.83748","1733623452.34958","2652579570.24311","3105241775.94827","4409675241.40582","5071658905.23551","3840827779.55858","6304897706.29176","9092371215.17132","11670783859.9799","10166079785.4385","14261224663.9803","17711988006.8493","19981233736.5398","18173570818.0131","13773792392.6302","14024746928.5665","14232170785.1832","12955014222.7149","12396005047.0663","12322731504.3444","12628105316.1681","",
"Liechtenstein","LIE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19854574737.6898","9389136115.5717","6864257254.8617","17305461701.2587","1845838359.4692","-266949356.7195","44598433611.9441","33538242375.2676","16214866193.267","29934896948.2693","29875940865.4872","26414902947.0333","29482974346.8535","1154916692.2121","9340073894.6221","80400430107.7698","60669833862.7331","38999586460.5875","-87212093508.4059","","","",
"Sri Lanka","LKA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","-300000","300000","300000","500000","1399999.9","142711.034","1000","-1218567.2109","1474392.3733","46911742.0857","43010507.2449","49264554.4202","63567608.833","37778897.5011","32612391.0542","26162080.1604","29723119.8603","59504201.9008","45722528.5962","19741313.056","43355119.7231","48349173.7319","122625843.129","194479070.2388","166412940.1008","55995587.566","119874349.6993","430056151.833","193424023.1433","176410171.3141","172941409.8305","171790000","196500000","228720000","232800000","272400000","479700000","603000000","752200000","404000000","477559000","955920000","941116591.230408","932551317.582881","893628980.287065","679655644.244789","897049375.883533","1372723043.13402","1614044009.22884","743466231.468031","433869416.035336","",
"Lower middle income","LMC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","928553999.1","1013109999.30068","1092809983.73911","2130494998.99532","1716963538.86665","2857993741.14917","1810711304.65546","1873359482.36859","2615335182.62783","2683617367.26062","1543072743.10118","2787555904.35478","1997308909.76684","2113853212.1764","1841229246.3046","3226180812.27983","2513371654.60386","3263106934.97556","4321582858.81057","5887872205.28769","3987081261.76737","5700573859.49199","6946594194.87902","10654086347.4845","13110786735.359","15627004050.9064","19409675950.6818","20896403620.6724","17530836541.7421","15615547299.8268","11685756221.0599","17569731953.0194","24588771962.0431","23316201874.5568","28498338547.278","52319470420.0241","74029276801.8393","98288213449.547","128084964377.676","99457836009.5288","98267481124.1491","117707267476.413","112450275222.052","112735220426.823","126608764574.151","140029967373.349","116275961408.483","138000315980.621","136713660457.89","150249844489.409","141089044867.973","",
"Low & middle income","LMY","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","3098020758.79976","2916234456.20019","2713580884.82109","4586625886.92295","5618919698.23687","5793347414.76491","5792859656.44001","4901134448.40644","6375419734.03372","7354530003.55342","7715986849.79843","12369520134.7018","10373295785.9674","9211063166.02651","9133252901.65867","11491713057.012","9591668564.71708","10724456009.8659","17732160261.0685","20465654783.2685","20444772868.7261","27660285961.9099","41813769554.1593","60943041929.1927","80584920332.8257","89981903960.4838","111491472625.232","145934896214.382","145235127898.834","155075152305.752","142401438503.173","158114750757.659","153494167252.815","159732233146.236","216001429434.976","298560517322.676","392548899803.836","542744000680.63","626678500761.476","430493847942.982","626640213413.262","732383563896.234","679830570801.555","750097768991.464","649061230871.157","617670380028.427","562702158905.614","555090416284.245","620100800732.422","581979001410.216","502905675078.34","",
"Lesotho","LSO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","0","0","440000","20000","200000","4493898.80340982","4785894.2316913","3242231.25191236","5053210.87331657","2414764.08844348","4894588.44392393","2254225.6290837","5928503.36647174","21346470.5929797","13736893.7082981","16478706.5164182","7989961.08100077","8369826.86670975","15651939.5244186","43268067.9912651","24174395.0302766","29073745.8343941","32675626.1350335","28350349.463771","22037254.5892869","32402238.3047626","29695295.7823737","28390464.7236761","43946224.7863116","55669445.7206614","27441449.2287924","24322286.6909769","75616001.7238195","11009973.0619522","91349553.1016211","9512771.54966932","61173319.2085146","56653435.2330933","50429031.3406278","94459059.3645602","206514459.900398","79234548.9131339","42168784.1137567","40874071.9300266","35732593.4088113","29564767.2489879","",
"Late-demographic dividend","LTE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1177607893.89976","1112633524.59951","1097343656.7","1924052977.7","2440632077.18245","2522582600.89835","2745845365.37034","3155941723.36279","3887916367.7407","4534042940.68137","5048383721.92496","6286780806.49748","7132873734.56235","5527120955.72432","5671745553.84784","5591547260.64257","4724133449.67595","6456479118.55159","10165953366.1284","11044080612.9068","12446708403.7626","16414490615.3164","28591584478.104","47377140103.9125","58155803423.8811","65747747635.6369","87405747554.8657","111565037028.167","124418548947.007","130378188272.543","141236812974.448","120181217123.539","138537370995.002","147163940717.009","171707330677.038","277453386315.658","333825058307.412","483913368285.781","492520011190.1","429861669832.502","572156763591.425","660513682152.797","669726618741.669","664367977661.413","672166770545.279","707665169268.243","527331206637.354","452563721758.378","516494511334.037","421285221135.039","393685176984.739","",
"Lithuania","LTU","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10000000","30175186.8400218","31304837.6374329","72557500","152400000","362287500","918775000","564537500","380272500","442400000","660790497.921648","217398839.893754","879540745.774172","1292550783.57242","2259381844.95679","2601486958.03574","1727292156.14544","-360197700.774589","1102696146.69553","1880811089.20549","677182759.667029","768657971.982424","357323216.168936","1036954105.59479","1177533775.88119","1383731106.4056","1299841764.37372","3434299309.82766","4478593693.35007","",
"Luxembourg","LUX","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4243174365","4291105683","5179643439","4644769483","32219534640","-29679425810","7117112828","27255154250","39128528760","8843156717","25497381440","16007703030","18892564400","12499722620","31899891520","-6815331955","-16756576740","14791620950","62144634070","",
"Latvia","LVA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30703329","55933000","282828000","244039000","331352000","474354000","371400000","348100000","324184857.470559","173500715.825038","160090702.160429","316652176.393834","591589970.743147","809856372.419331","1705667383.81543","2713412662.12004","1434273758.18365","-150022148.439267","474983591.197691","1519518896.45563","1080778947.54653","989283879.359479","1045107101.19761","812843819.517903","335420977.516684","1153575224.71464","427807358.067766","1087576504.73485","944114980.056185","",
"Macao SAR, China","MAC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","20000","320000","120000","","","1220000","","","320000","","","260000","8150000","","-380000","50000","-90000","350000","-600000","480000","10720000","-19500000","-3600000","3480000","2189999.9","5940000","2310000","-17890000","9419999.9","-790000","160004979.1","393961071.024012","506111200.953585","771496386.166368","1775023637.88001","2916866632.75465","5314514355.64611","3982611127.76312","-412628204.994395","3629274388.55484","1754336190.32972","3565735906.12656","3774560563.63993","2424230566.70926","486517486.302296","1859188732.28442","1701002327.73208","1534095991.42414","6508465379.77485","-7103969647.6667","",
"St. Martin (French part)","MAF","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","20000000","23100000","13000000","5490000","-20399999.9","5019999.9","38014962.7431903","7994056.27289948","11759988.2428342","7437548.63717074","89416222.5895141","58581335.9912382","79528177.1036931","46123623.5045972","46989196.5550045","19975166.8598062","549182.496104443","59574900.7832664","84661627.5741094","167056032.101148","165122977.794538","317462140.572328","422470462.497987","491466064.599827","550924373.94834","334768272.8902","357393801.789474","1079341332.03085","308712164.430615","826974026.933263","426553283.860634","2824557251.52006","480355698.049863","2312829823.25089","893325392.835825","1670609688.92878","2460787164.18439","2825801376.44064","2466288357.37234","1970323920.01346","1240625859.11404","2521362080.65559","2841954371.38454","3360909924.36421","3525384612.43801","3252913902.35666","2153363904.93515","2680109856.21237","3544387229.27822","1720825003.13095","1762991296.88309","",
"Monaco","MCO","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17000000","14000000","11568000","66910000","23740000","78740000","75510000","37870000","127540000","103440000","84050000","73750000","151010000","190700000","258680000","536020000","726610000","263960000","297050000","372880000","251200000","241880000","345900000","225870000","87440000","149520000","293410000","506750000","157420000","",
"Madagascar","MDG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","10000000","1080000","12000000","11000000","13709798.8710188","4572770.62885884","1381044.46728693","-2767842.15201272","-3678181.29499726","-6581395.80526257","-790000","-800000","-90000","3710000","8570000","-180000","14039999.9","3470000","2910000","12816215.1627363","22387360.4554662","13681239.6478075","21132352.1522202","15357022.02314","5728097.91776414","9710167.97434065","10161891.7977258","14005421.1259566","16635429.8022046","58385285.9149158","82952580.7054987","93059224","14661798.0720596","12874087","52910748.0000001","85428623.9021933","294681941.542683","789389724.084497","1134497642.42091","1293330142.26094","912287179.835569","815534454.532063","814789934.7302","565848886.014277","372872463.262776","328059305.56932","540842779.829334","464856589.648809","612036371.422122","474311425.432437","358467141.414302","",
"Maldives","MDV","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","-200000","70000","1970000","180000","1200000","970000","800000","-130000","-30000","-2879999.9","240000","-140000","1210000","5400000","5100000","1200000","4400000","5600000","6500000","6600000","6900000","8742866.2011335","7230710.76205489","9315251.94973543","11408883.3989708","11517966.6239708","12322250","22312447.8248753","20541053.2565792","24718599.7690471","31774435.5684086","52933701.7280929","52991121.0580686","63826812.8939882","132432080.785582","181255431.772407","157963586.774204","216468945.675274","423530663.953749","227976866.718899","360816336.210787","333375218.034334","297975993.392527","456639057.30469","457808313.566538","575658028.152192","961037565.723003","440711709.435094","",
"Middle East & North Africa","MEA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","571449999.9","175857596.115427","470412842.857064","13451606.7192508","-2984206562.65119","2139829655.65945","356466584.944535","1349416292.68391","1597054924.91562","-6475399.67743104","-3089053541.25218","7257091611.48963","11672912472.8757","5662854095.52353","6409743731.37333","2112375734.12062","2387380489.10305","-137135792.214113","2032965910.35217","1536398830.00181","2891316282.86148","2577843300.60588","4153158939.95651","5182311778.94076","5402743766.2451","2038495129.5149","5397017095.90482","10701548693.9455","11354827280.4903","7348222196.66936","12237516693.0635","10844019192.81","9982569447.57985","20255424330.3765","32915260932.9219","73159745248.3432","109136541211.869","126451533195.106","113755728892.813","83844624097.2724","87565376430.7392","63156417560.0831","63267273312.7736","53585197490.1897","37333461205.9544","39996361909.2859","49049910361.3518","53838738552.0462","59796665768.5716","61711552184.5503","66074471585.5079","",
"Mexico","MEX","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","312107000","307000000","178384999.9","457000000","508755999.9","458411000","731451000","327101999.9","658162999.9","1332000000","2090000000","3078000000","1901000000","2192000000","1542000000","1984000000","2400000000","2634000000","2879000000","3174000000","2634000000","4762000000","4393000000","4389000000","10972500000","9526290000","9185600000","12829800000","12756764558","13941043232","18382284821","30060020323","24055125415","18223514102","24916054094","26018159827","22141329780","31110477542","29782812959","19656535677","30528745230","23843294910","18211136120","50817288598","28657288892","35818480439","38884161053","33170534975","37701279465","29463150396","31049012561","",
"Marshall Islands","MHL","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","739000","739000","839000","-1151999.9","1155999.9","3279622.36154915","1876761.72458854","6987311.9877883","5694746.71577748","14649434.9564544","-9356673.13181814","-4380881.13767906","21373811.8080675","32548149.3245913","9047685.07797494","-5393638.49927042","-3055847.4488757","5835497.47968519","9752051.36249508","4177233.7","6588260.8","",
"Middle income","MIC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","2990980759.19976","2923494456.30019","2648880885.12109","4439000887.42295","5469299198.96068","5484293832.33015","5397311183.78943","4629330676.378","5908722612.21817","7008435602.17681","7397270704.7766","11938414695.444","10265825597.3845","9367988403.48061","9096805145.00857","11363698007.7997","9647805832.23003","10568642692.4945","17390594308.4319","19694806338.1294","20144528474.0706","27211215024.1097","40953597788.8728","59881360454.267","79955876392.2865","89734467703.8739","111144336966.922","144923341969.887","143850449084.452","153485684756.914","140667815050.823","155462171187.416","150388925476.867","155322557904.83","210929770529.741","294719689543.118","386244002097.545","533651629465.459","615007716901.496","420327768157.544","612378988749.281","714671575889.384","659849337065.015","731924198173.45","635287438478.527","603645633099.86","548469988120.431","542135402061.53","607704795685.356","569656269905.872","490277569762.172","",
"North Macedonia","MKD","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24000000","9490000","11210000","15740000","151156392","91325732.42024","217507099.15808","469570706.3984","114193471.4194","119041753.232","309137638.54","145329601.532","427444589.2688","733466879","611688378.605769","259530321.486","301441681.708","507920732.789","337911248.192572","402458309.805886","60879915.45137","296604200.381223","549371101.55116","380738977.544776","648732424.984647","549500829.87779","7693779.7036069","",
"Mali","MLI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","-600000","3399999.9","600000","-150000","2613001.8263408","2573754.87707782","3052755.44136922","-886305.366909783","3060000","2366532.81013673","3680103.97992036","1521577.86376028","3149060.49491759","10069648.421692","2893628.24870677","-8374099.22913333","-5989287.91098446","7050570.95296409","6363470.80392176","5729716.32402687","1205216.85000779","-21874496.9945479","4061271.09744007","17416999.6681669","111429781.431379","27209332.1745828","74360591.896402","9556713.35023085","30987537.5962227","60181780.6839891","208815769.599649","-12312977.4012381","72355432.3644571","84840599.6359506","160218206.819051","148195574.128707","206064771.413548","266432781.925687","646609200.601481","371569832.607507","556147161.584486","397865237.155587","307853389.344622","144023010.605531","275414752.965424","356234602.718246","559362392.099868","467067198.107612","720638835.3","308101914.8","",
"Malta","MLT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","11600000","11544861.4936237","4455199.05424475","5151890.39620357","10636044.1109678","15853077.5306963","14113136.4229389","18469880.9169504","21536997.8502885","16179875.627472","26633728.4130748","39048273.8526508","20866569.259095","24511551.5107052","26245343.3921578","18970276.3546413","21883369.2847757","19392652.9824646","40803167.5347834","51651039.8358645","30019824.4123478","90037665.2203841","84694336.1518443","56441543.4034257","151693045.263198","392188547.165383","312996146.994209","136993957.138889","323284766.09652","667032818.087456","743185324.698102","416889166.287732","-497796507.906789","911474591.335865","7469040204.51319","21801420447.3895","25035392674.1694","35591477412.0337","14837770104.3279","1444871046.00601","9244998119.92183","7806911229.55319","3323599814.67228","510057778.082737","155878728.130941","3640705146.70846","2776034107.56002","3890244436.94056","4464845210.95289","4254763465.30669","4387090314.8884","",
"Myanmar","MMR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","50000","280000","30000","1020000","3310000","0","60000","0","0","380000","0","0","-420000","780000","0","140000","-1540000","0","7806630.41152735","161144560.314889","238056791.873856","171558719.974061","104674233.142371","126091858.49119","277199199.509049","310437074.890386","387184136.000944","314450998.907852","253110104.66411","254789765.469466","208303564.372066","150511225.813866","248882510.026366","211364294.975748","234904379.027598","275812653.011391","709922015.309805","863880447.312828","1078972200.98264","901133534.876797","2519813313.27459","1333856137.27031","2254603965.49345","2175015283.77713","4083839111.71186","3278096409.87385","4804272487.31986","1768195522.55912","1735589412.93376","1834212000","",
"Middle East & North Africa (excluding high income)","MNA","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","461010000","184730000","305939999.381979","475295438.517632","699810353.69899","81181693.7912574","558269064.188945","302681905.706019","822526610.465686","903715274.001404","235915809.336565","550770901.145393","193117175.251932","350708762.65369","996095099.893093","1432828268.34592","1053545315.66914","756328688.419361","1554500732.46961","1643526353.65766","720285127.263229","1158270169.69682","2381389628.67519","2800145544.91042","2461917879.60549","1193681275.95083","1718894282.23364","4826964697.87922","4065197720.98878","3616105031.74961","5120765878.75886","7182785892.31397","8462940195.56235","11253023705.4559","10631056324.6698","18221792613.4374","30474420440.1362","33656906502.2251","35606364312.7971","29219598629.8057","25932821028.1303","16628551061.4244","22999570490.7928","16669942294.7891","7714204592.96933","9079539616.72387","13654011663.6504","16747748258.0288","15340175842.6771","14075892598.6096","11318447760.8558","",
"Montenegro","MNE","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937357714.730134","975271781.796614","1550285725.3921","758254398.556857","556662007.52715","618126498.733889","446456998.007453","496993506.510356","699855695.331555","226702405.904995","560665419.031984","485653127.823429","417589860.078773","527341016.674932","",
"Mongolia","MNG","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","140000","0","0","","","11119999.9","2000000","7700000","6900000","9800000","15900000","25000000","18900000","30400000","53697000","63000000","77751000","131540000","92920000","187620000","245460000","372759900","844697949.479072","623609218.24768","1691421731.58406","4571161962.80891","4272473222.93625","2059702972.91978","337768268.083172","94319767.4741563","-4156404703.77687","1494350363.46922","1951528195.81853","2443343095.41815","1719115941.52003","",
"Northern Mariana Islands","MNP","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","300000","30000","5500000","4019999.9","2000000","6669999.9","-12640000","","2000000","2430000","4360000","370000","1929999.9","2470000","-2919999.9","330000","1500000","6200000","4500000","3399999.9","9199999.9","22500000","25300000","32000000","35000000","45000000","72500000","64400000","234900000","381699999.9","139300000","255435491.4","347252830.5","336698400.8","475513572.8","122413755.58","251141650.25","416689348.42081","641399415.784251","930100407.78","1258453096.82496","3663937118.45157","5635092658.61842","6697422432.4601","4998799334.35621","3868353884.95","3128149928.7","2319071971.47682","1678061191.83106","2180768236.13929","3187942207.14962","",
"Mauritania","MRT","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","800000","4040000","2109999.9","9849999.9","3620000","-122702517.736017","1554786.7998946","4123975.17572434","2859463.85052803","63234733.3442284","27094083.3336738","12444137.6930377","14970300.8547559","1368321.82931921","8526200.30308129","6979308.55552842","4490756.30253107","1678435.26518826","1926632.93213602","3467748.73270641","6736220.52128174","2269792.0374231","7549402.91347201","16091938.1652377","2079708.67893992","6989378.50785376","-435540","-3329919.9","132643.000207808","15119460","40096000","76700000","67340352.32","101957951.6","404102025.7","811869181.4","154601638.1","139372822.3","342770662","-3072044.396","130528391.3","588749564.2","1386098850.60853","1126004759.602","502589833.81816","501726765.733819","271134844.997291","588217194.758539","772890477.2","-883561115.825519","927916265.774285","",
"Mauritius","MUS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","1600000","1300000","1560000","1020000","3609999.9","3899999.9","3142995.0502532","2270213.41301668","4380787.81238559","1743787.42730488","1171220.50952489","671400.663051981","1747520.13103901","1623071.53482315","4927417.21232317","7965040.165258","7425912.59824639","17160761.1302289","23739137.3911879","35803826.506635","41040223.9046969","17377628.5393475","14714189.7155953","14732526.727495","19988456.0634434","18692860.9567485","36661330.2825559","55277851.5405022","12170393.8497832","49353190.6361288","265641239.441185","-27675565.7136838","32073116.0847955","62630665.276514","13894736.4049872","41776995.7786911","106758059.108919","340763853.718088","377724738.06254","256680711.820915","429941788.7","433331010.9","589018302.8","293369157.1","455562151.8","216455188.3","378764432.3","479995890.3","460511368.2","471422103.4","245941042.2","",
"Malawi","MWI","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","8599999.9","9599999.9","10100000","7700000","22699999.9","22109999.9","9699999.9","5537539.58685068","9125979.11528687","-1224173.13630506","9481641.54241471","1116945.1859526","6000000","2553705.85480272","27289999.9","523530.769193591","-2930000","90549.2604955082","17440000","9289999.9","23300000","-28699999.9","-7099999.9","8000000","24992617.8909746","5643045.57927182","15797661.1266005","14868714.3613082","12104230.402425","58528206.2830454","25999996.3612226","19299991.0892369","5899999.35886242","65885630.0222282","107811374.01292","139696402.63469","35561803.9812517","124388649.054177","195425887.191773","49130371.2258416","97010558.6926789","812751769.848633","-8885976.21902263","451362406.595843","598086538.121966","287746689.246669","115700000","90200000","77012306.002161","55267849.6105514","45238933.7319548","",
"Malaysia","MYS","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","94000000","100000000","114000000","172000000","570819254.595405","350491202.931934","381259652.112456","405885818.525049","499991004.965365","573467421.839787","933903976.260897","1264688331.16862","1397196045.41608","1260527733.35506","797476861.322828","694712466.229254","488874111.042602","422679709.984833","719418050.366902","1667871568.72095","2332455289.06142","3998448522.46006","5183358086.40239","5005642759.8826","4341800916.32297","4178239335.0381","5078414947.87739","5136514575.67472","2163401815.57573","3895263157.89474","3787631578.94737","553947368.421053","3192894736.8421","3218947368.42105","4376052631.57895","3924786634.73868","7690731245.66747","9071369834.83859","7572512432.33635","114664434.56228","10885801851.6194","15119439203.9543","8895774250.70402","11296279513.9209","10619431582.9781","9857162111.82329","13470089920.807","9368469822.66146","8304480741.65267","9154921685.03934","4313013745.45469","",
"North America","NAC","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","3047117680.30674","3043318428.36666","3380873961.07408","5114571500.54189","7263538434.68265","5696183402.57977","5360721215.75787","6291826624.08886","9240191707.68949","13357737031.1263","22553268734.788","26343720808.2697","21320061244.1131","16118560061.8769","30905261448.8517","10886760213.6926","33655677620.685","71832306053.6116","64106400040.3342","82951648940.4492","79631707941.4344","38064220103.0437","37328240062.8653","54408460316.6971","65481029101.6566","82737593613.3371","106477677647.294","137367100421.691","236231908298.165","339965544687.099","417495250856.084","200928898831.238","135546825376.882","124130692709.046","215925016545.218","167939926940.928","362677133096.867","467681638453.798","411383143974.142","181963342593.147","293976454801.327","301577464438.87","299761599199.273","355213770824.098","316027180345.111","571277113850.953","508516658366.975","405892691729.5","257014178420.097","350750883152.459","238333054798.785","",
